id,province,municipality_id,municipality,theft,year,count
19269,Gelderland,GM0233,Ermelo,motorcycle/scooter theft,2019,0.0
19270,Gelderland,GM0233,Ermelo,motorcycle/scooter theft,2020,0.0
19271,Gelderland,GM0233,Ermelo,motorcycle/scooter theft,2021,0.0
25148,Gelderland,GM0233,Ermelo,car,2018,5.0
25149,Gelderland,GM0233,Ermelo,car,2019,5.0
25150,Gelderland,GM0233,Ermelo,car,2020,5.0
25151,Gelderland,GM0233,Ermelo,car,2021,0.0
36908,Gelderland,GM0233,Ermelo,boat theft,2018,0.0
36909,Gelderland,GM0233,Ermelo,boat theft,2019,0.0
36910,Gelderland,GM0233,Ermelo,boat theft,2020,0.0
36911,Gelderland,GM0233,Ermelo,boat theft,2021,0.0
60428,Gelderland,GM0233,Ermelo,animal theft,2018,0.0
60429,Gelderland,GM0233,Ermelo,animal theft,2019,0.0
60430,Gelderland,GM0233,Ermelo,animal theft,2020,0.0
60431,Gelderland,GM0233,Ermelo,animal theft,2021,0.0
66308,Gelderland,GM0233,Ermelo,street robbery,2018,0.0
66309,Gelderland,GM0233,Ermelo,street robbery,2019,0.0
66310,Gelderland,GM0233,Ermelo,street robbery,2020,0.0
66311,Gelderland,GM0233,Ermelo,street robbery,2021,0.0
72188,Gelderland,GM0233,Ermelo,pickpocketing,2018,5.0
72189,Gelderland,GM0233,Ermelo,pickpocketing,2019,5.0
72190,Gelderland,GM0233,Ermelo,pickpocketing,2020,5.0
72191,Gelderland,GM0233,Ermelo,pickpocketing,2021,5.0
95708,Gelderland,GM0233,Ermelo,shoplifting,2018,65.0
95709,Gelderland,GM0233,Ermelo,shoplifting,2019,85.0
95710,Gelderland,GM0233,Ermelo,shoplifting,2020,75.0
95711,Gelderland,GM0233,Ermelo,shoplifting,2021,45.0
136868,Gelderland,GM0233,Ermelo,heist,2018,0.0
136869,Gelderland,GM0233,Ermelo,heist,2019,0.0
136870,Gelderland,GM0233,Ermelo,heist,2020,0.0
136871,Gelderland,GM0233,Ermelo,heist,2021,0.0
7520,Noord-Brabant,GM0777,Etten-Leur,bike theft,2018,100.0
7521,Noord-Brabant,GM0777,Etten-Leur,bike theft,2019,100.0
7522,Noord-Brabant,GM0777,Etten-Leur,bike theft,2020,65.0
7523,Noord-Brabant,GM0777,Etten-Leur,bike theft,2021,80.0
13400,Noord-Brabant,GM0777,Etten-Leur,moped theft,2018,25.0
13401,Noord-Brabant,GM0777,Etten-Leur,moped theft,2019,30.0
13402,Noord-Brabant,GM0777,Etten-Leur,moped theft,2020,35.0
13403,Noord-Brabant,GM0777,Etten-Leur,moped theft,2021,15.0
19280,Noord-Brabant,GM0777,Etten-Leur,motorcycle/scooter theft,2018,0.0
19281,Noord-Brabant,GM0777,Etten-Leur,motorcycle/scooter theft,2019,0.0
19282,Noord-Brabant,GM0777,Etten-Leur,motorcycle/scooter theft,2020,0.0
19283,Noord-Brabant,GM0777,Etten-Leur,motorcycle/scooter theft,2021,0.0
25160,Noord-Brabant,GM0777,Etten-Leur,car,2018,15.0
25161,Noord-Brabant,GM0777,Etten-Leur,car,2019,20.0
25162,Noord-Brabant,GM0777,Etten-Leur,car,2020,25.0
25163,Noord-Brabant,GM0777,Etten-Leur,car,2021,40.0
36920,Noord-Brabant,GM0777,Etten-Leur,boat theft,2018,0.0
36921,Noord-Brabant,GM0777,Etten-Leur,boat theft,2019,0.0
36922,Noord-Brabant,GM0777,Etten-Leur,boat theft,2020,0.0
36923,Noord-Brabant,GM0777,Etten-Leur,boat theft,2021,0.0
60440,Noord-Brabant,GM0777,Etten-Leur,animal theft,2018,0.0
60441,Noord-Brabant,GM0777,Etten-Leur,animal theft,2019,0.0
60442,Noord-Brabant,GM0777,Etten-Leur,animal theft,2020,0.0
60443,Noord-Brabant,GM0777,Etten-Leur,animal theft,2021,0.0
66320,Noord-Brabant,GM0777,Etten-Leur,street robbery,2018,0.0
66321,Noord-Brabant,GM0777,Etten-Leur,street robbery,2019,0.0
66322,Noord-Brabant,GM0777,Etten-Leur,street robbery,2020,0.0
66323,Noord-Brabant,GM0777,Etten-Leur,street robbery,2021,5.0
72200,Noord-Brabant,GM0777,Etten-Leur,pickpocketing,2018,10.0
72201,Noord-Brabant,GM0777,Etten-Leur,pickpocketing,2019,15.0
72202,Noord-Brabant,GM0777,Etten-Leur,pickpocketing,2020,10.0
72203,Noord-Brabant,GM0777,Etten-Leur,pickpocketing,2021,10.0
95720,Noord-Brabant,GM0777,Etten-Leur,shoplifting,2018,40.0
95721,Noord-Brabant,GM0777,Etten-Leur,shoplifting,2019,55.0
95722,Noord-Brabant,GM0777,Etten-Leur,shoplifting,2020,55.0
95723,Noord-Brabant,GM0777,Etten-Leur,shoplifting,2021,55.0
136880,Noord-Brabant,GM0777,Etten-Leur,heist,2018,0.0
136881,Noord-Brabant,GM0777,Etten-Leur,heist,2019,0.0
136882,Noord-Brabant,GM0777,Etten-Leur,heist,2020,0.0
136883,Noord-Brabant,GM0777,Etten-Leur,heist,2021,0.0
7532,Friesland,GM1722,Ferwerderadiel,bike theft,2018,10.0
7533,Friesland,GM1722,Ferwerderadiel,bike theft,2019,
7534,Friesland,GM1722,Ferwerderadiel,bike theft,2020,
7535,Friesland,GM1722,Ferwerderadiel,bike theft,2021,
13412,Friesland,GM1722,Ferwerderadiel,moped theft,2018,0.0
13413,Friesland,GM1722,Ferwerderadiel,moped theft,2019,
13414,Friesland,GM1722,Ferwerderadiel,moped theft,2020,
13415,Friesland,GM1722,Ferwerderadiel,moped theft,2021,
19292,Friesland,GM1722,Ferwerderadiel,motorcycle/scooter theft,2018,0.0
19293,Friesland,GM1722,Ferwerderadiel,motorcycle/scooter theft,2019,
19294,Friesland,GM1722,Ferwerderadiel,motorcycle/scooter theft,2020,
19295,Friesland,GM1722,Ferwerderadiel,motorcycle/scooter theft,2021,
25172,Friesland,GM1722,Ferwerderadiel,car,2018,0.0
25173,Friesland,GM1722,Ferwerderadiel,car,2019,
25174,Friesland,GM1722,Ferwerderadiel,car,2020,
25175,Friesland,GM1722,Ferwerderadiel,car,2021,
36932,Friesland,GM1722,Ferwerderadiel,boat theft,2018,0.0
36933,Friesland,GM1722,Ferwerderadiel,boat theft,2019,
36934,Friesland,GM1722,Ferwerderadiel,boat theft,2020,
36935,Friesland,GM1722,Ferwerderadiel,boat theft,2021,
60452,Friesland,GM1722,Ferwerderadiel,animal theft,2018,0.0
60453,Friesland,GM1722,Ferwerderadiel,animal theft,2019,
60454,Friesland,GM1722,Ferwerderadiel,animal theft,2020,
60455,Friesland,GM1722,Ferwerderadiel,animal theft,2021,
66332,Friesland,GM1722,Ferwerderadiel,street robbery,2018,0.0
66333,Friesland,GM1722,Ferwerderadiel,street robbery,2019,
66334,Friesland,GM1722,Ferwerderadiel,street robbery,2020,
66335,Friesland,GM1722,Ferwerderadiel,street robbery,2021,
72212,Friesland,GM1722,Ferwerderadiel,pickpocketing,2018,0.0
72213,Friesland,GM1722,Ferwerderadiel,pickpocketing,2019,
72214,Friesland,GM1722,Ferwerderadiel,pickpocketing,2020,
72215,Friesland,GM1722,Ferwerderadiel,pickpocketing,2021,
95732,Friesland,GM1722,Ferwerderadiel,shoplifting,2018,0.0
95733,Friesland,GM1722,Ferwerderadiel,shoplifting,2019,
95734,Friesland,GM1722,Ferwerderadiel,shoplifting,2020,
95735,Friesland,GM1722,Ferwerderadiel,shoplifting,2021,
136892,Friesland,GM1722,Ferwerderadiel,heist,2018,0.0
136893,Friesland,GM1722,Ferwerderadiel,heist,2019,
136894,Friesland,GM1722,Ferwerderadiel,heist,2020,
136895,Friesland,GM1722,Ferwerderadiel,heist,2021,
7568,Fryslân,GM1940,De Fryske Marren,bike theft,2018,35.0
7569,Fryslân,GM1940,De Fryske Marren,bike theft,2019,45.0
7570,Fryslân,GM1940,De Fryske Marren,bike theft,2020,30.0
7571,Fryslân,GM1940,De Fryske Marren,bike theft,2021,40.0
13448,Fryslân,GM1940,De Fryske Marren,moped theft,2018,5.0
13449,Fryslân,GM1940,De Fryske Marren,moped theft,2019,0.0
13450,Fryslân,GM1940,De Fryske Marren,moped theft,2020,5.0
13451,Fryslân,GM1940,De Fryske Marren,moped theft,2021,10.0
19328,Fryslân,GM1940,De Fryske Marren,motorcycle/scooter theft,2018,0.0
19329,Fryslân,GM1940,De Fryske Marren,motorcycle/scooter theft,2019,0.0
19330,Fryslân,GM1940,De Fryske Marren,motorcycle/scooter theft,2020,0.0
19331,Fryslân,GM1940,De Fryske Marren,motorcycle/scooter theft,2021,0.0
25208,Fryslân,GM1940,De Fryske Marren,car,2018,5.0
25209,Fryslân,GM1940,De Fryske Marren,car,2019,0.0
25210,Fryslân,GM1940,De Fryske Marren,car,2020,0.0
25211,Fryslân,GM1940,De Fryske Marren,car,2021,0.0
36968,Fryslân,GM1940,De Fryske Marren,boat theft,2018,5.0
36969,Fryslân,GM1940,De Fryske Marren,boat theft,2019,5.0
36970,Fryslân,GM1940,De Fryske Marren,boat theft,2020,10.0
36971,Fryslân,GM1940,De Fryske Marren,boat theft,2021,5.0
60488,Fryslân,GM1940,De Fryske Marren,animal theft,2018,0.0
60489,Fryslân,GM1940,De Fryske Marren,animal theft,2019,0.0
60490,Fryslân,GM1940,De Fryske Marren,animal theft,2020,0.0
60491,Fryslân,GM1940,De Fryske Marren,animal theft,2021,0.0
66368,Fryslân,GM1940,De Fryske Marren,street robbery,2018,0.0
66369,Fryslân,GM1940,De Fryske Marren,street robbery,2019,0.0
66370,Fryslân,GM1940,De Fryske Marren,street robbery,2020,0.0
66371,Fryslân,GM1940,De Fryske Marren,street robbery,2021,0.0
72248,Fryslân,GM1940,De Fryske Marren,pickpocketing,2018,5.0
72249,Fryslân,GM1940,De Fryske Marren,pickpocketing,2019,5.0
72250,Fryslân,GM1940,De Fryske Marren,pickpocketing,2020,5.0
72251,Fryslân,GM1940,De Fryske Marren,pickpocketing,2021,5.0
95768,Fryslân,GM1940,De Fryske Marren,shoplifting,2018,35.0
95769,Fryslân,GM1940,De Fryske Marren,shoplifting,2019,40.0
95770,Fryslân,GM1940,De Fryske Marren,shoplifting,2020,25.0
95771,Fryslân,GM1940,De Fryske Marren,shoplifting,2021,40.0
136928,Fryslân,GM1940,De Fryske Marren,heist,2018,0.0
136929,Fryslân,GM1940,De Fryske Marren,heist,2019,0.0
136930,Fryslân,GM1940,De Fryske Marren,heist,2020,0.0
136931,Fryslân,GM1940,De Fryske Marren,heist,2021,0.0
7592,Noord-Brabant,GM0779,Geertruidenberg,bike theft,2018,25.0
7593,Noord-Brabant,GM0779,Geertruidenberg,bike theft,2019,25.0
7594,Noord-Brabant,GM0779,Geertruidenberg,bike theft,2020,40.0
7595,Noord-Brabant,GM0779,Geertruidenberg,bike theft,2021,30.0
13472,Noord-Brabant,GM0779,Geertruidenberg,moped theft,2018,5.0
13473,Noord-Brabant,GM0779,Geertruidenberg,moped theft,2019,5.0
13474,Noord-Brabant,GM0779,Geertruidenberg,moped theft,2020,10.0
13475,Noord-Brabant,GM0779,Geertruidenberg,moped theft,2021,5.0
19352,Noord-Brabant,GM0779,Geertruidenberg,motorcycle/scooter theft,2018,0.0
19353,Noord-Brabant,GM0779,Geertruidenberg,motorcycle/scooter theft,2019,0.0
19354,Noord-Brabant,GM0779,Geertruidenberg,motorcycle/scooter theft,2020,0.0
19355,Noord-Brabant,GM0779,Geertruidenberg,motorcycle/scooter theft,2021,0.0
25232,Noord-Brabant,GM0779,Geertruidenberg,car,2018,10.0
25233,Noord-Brabant,GM0779,Geertruidenberg,car,2019,5.0
25234,Noord-Brabant,GM0779,Geertruidenberg,car,2020,5.0
25235,Noord-Brabant,GM0779,Geertruidenberg,car,2021,5.0
36992,Noord-Brabant,GM0779,Geertruidenberg,boat theft,2018,5.0
36993,Noord-Brabant,GM0779,Geertruidenberg,boat theft,2019,5.0
36994,Noord-Brabant,GM0779,Geertruidenberg,boat theft,2020,0.0
36995,Noord-Brabant,GM0779,Geertruidenberg,boat theft,2021,5.0
60512,Noord-Brabant,GM0779,Geertruidenberg,animal theft,2018,0.0
60513,Noord-Brabant,GM0779,Geertruidenberg,animal theft,2019,0.0
60514,Noord-Brabant,GM0779,Geertruidenberg,animal theft,2020,0.0
60515,Noord-Brabant,GM0779,Geertruidenberg,animal theft,2021,0.0
66392,Noord-Brabant,GM0779,Geertruidenberg,street robbery,2018,0.0
66393,Noord-Brabant,GM0779,Geertruidenberg,street robbery,2019,0.0
66394,Noord-Brabant,GM0779,Geertruidenberg,street robbery,2020,0.0
66395,Noord-Brabant,GM0779,Geertruidenberg,street robbery,2021,0.0
72272,Noord-Brabant,GM0779,Geertruidenberg,pickpocketing,2018,0.0
72273,Noord-Brabant,GM0779,Geertruidenberg,pickpocketing,2019,5.0
72274,Noord-Brabant,GM0779,Geertruidenberg,pickpocketing,2020,0.0
72275,Noord-Brabant,GM0779,Geertruidenberg,pickpocketing,2021,0.0
95792,Noord-Brabant,GM0779,Geertruidenberg,shoplifting,2018,10.0
95793,Noord-Brabant,GM0779,Geertruidenberg,shoplifting,2019,15.0
95794,Noord-Brabant,GM0779,Geertruidenberg,shoplifting,2020,30.0
95795,Noord-Brabant,GM0779,Geertruidenberg,shoplifting,2021,15.0
136952,Noord-Brabant,GM0779,Geertruidenberg,heist,2018,0.0
136953,Noord-Brabant,GM0779,Geertruidenberg,heist,2019,0.0
136954,Noord-Brabant,GM0779,Geertruidenberg,heist,2020,0.0
136955,Noord-Brabant,GM0779,Geertruidenberg,heist,2021,0.0
7604,Gelderland,GM0236,Geldermalsen,bike theft,2018,35.0
7605,Gelderland,GM0236,Geldermalsen,bike theft,2019,
7606,Gelderland,GM0236,Geldermalsen,bike theft,2020,
7607,Gelderland,GM0236,Geldermalsen,bike theft,2021,
13484,Gelderland,GM0236,Geldermalsen,moped theft,2018,10.0
13485,Gelderland,GM0236,Geldermalsen,moped theft,2019,
13486,Gelderland,GM0236,Geldermalsen,moped theft,2020,
13487,Gelderland,GM0236,Geldermalsen,moped theft,2021,
19364,Gelderland,GM0236,Geldermalsen,motorcycle/scooter theft,2018,0.0
19365,Gelderland,GM0236,Geldermalsen,motorcycle/scooter theft,2019,
19366,Gelderland,GM0236,Geldermalsen,motorcycle/scooter theft,2020,
19367,Gelderland,GM0236,Geldermalsen,motorcycle/scooter theft,2021,
25244,Gelderland,GM0236,Geldermalsen,car,2018,10.0
25245,Gelderland,GM0236,Geldermalsen,car,2019,
25246,Gelderland,GM0236,Geldermalsen,car,2020,
25247,Gelderland,GM0236,Geldermalsen,car,2021,
37004,Gelderland,GM0236,Geldermalsen,boat theft,2018,0.0
37005,Gelderland,GM0236,Geldermalsen,boat theft,2019,
37006,Gelderland,GM0236,Geldermalsen,boat theft,2020,
37007,Gelderland,GM0236,Geldermalsen,boat theft,2021,
60524,Gelderland,GM0236,Geldermalsen,animal theft,2018,0.0
60525,Gelderland,GM0236,Geldermalsen,animal theft,2019,
60526,Gelderland,GM0236,Geldermalsen,animal theft,2020,
60527,Gelderland,GM0236,Geldermalsen,animal theft,2021,
66404,Gelderland,GM0236,Geldermalsen,street robbery,2018,0.0
66405,Gelderland,GM0236,Geldermalsen,street robbery,2019,
66406,Gelderland,GM0236,Geldermalsen,street robbery,2020,
66407,Gelderland,GM0236,Geldermalsen,street robbery,2021,
72284,Gelderland,GM0236,Geldermalsen,pickpocketing,2018,10.0
72285,Gelderland,GM0236,Geldermalsen,pickpocketing,2019,
72286,Gelderland,GM0236,Geldermalsen,pickpocketing,2020,
72287,Gelderland,GM0236,Geldermalsen,pickpocketing,2021,
95804,Gelderland,GM0236,Geldermalsen,shoplifting,2018,15.0
95805,Gelderland,GM0236,Geldermalsen,shoplifting,2019,
95806,Gelderland,GM0236,Geldermalsen,shoplifting,2020,
95807,Gelderland,GM0236,Geldermalsen,shoplifting,2021,
136964,Gelderland,GM0236,Geldermalsen,heist,2018,0.0
136965,Gelderland,GM0236,Geldermalsen,heist,2019,
136966,Gelderland,GM0236,Geldermalsen,heist,2020,
136967,Gelderland,GM0236,Geldermalsen,heist,2021,
7616,Noord-Brabant,GM1771,Geldrop-Mierlo,bike theft,2018,125.0
7617,Noord-Brabant,GM1771,Geldrop-Mierlo,bike theft,2019,105.0
7618,Noord-Brabant,GM1771,Geldrop-Mierlo,bike theft,2020,155.0
7619,Noord-Brabant,GM1771,Geldrop-Mierlo,bike theft,2021,150.0
13496,Noord-Brabant,GM1771,Geldrop-Mierlo,moped theft,2018,15.0
13497,Noord-Brabant,GM1771,Geldrop-Mierlo,moped theft,2019,30.0
13498,Noord-Brabant,GM1771,Geldrop-Mierlo,moped theft,2020,5.0
13499,Noord-Brabant,GM1771,Geldrop-Mierlo,moped theft,2021,20.0
19376,Noord-Brabant,GM1771,Geldrop-Mierlo,motorcycle/scooter theft,2018,5.0
19377,Noord-Brabant,GM1771,Geldrop-Mierlo,motorcycle/scooter theft,2019,0.0
19378,Noord-Brabant,GM1771,Geldrop-Mierlo,motorcycle/scooter theft,2020,5.0
19379,Noord-Brabant,GM1771,Geldrop-Mierlo,motorcycle/scooter theft,2021,0.0
25256,Noord-Brabant,GM1771,Geldrop-Mierlo,car,2018,30.0
25257,Noord-Brabant,GM1771,Geldrop-Mierlo,car,2019,25.0
25258,Noord-Brabant,GM1771,Geldrop-Mierlo,car,2020,40.0
25259,Noord-Brabant,GM1771,Geldrop-Mierlo,car,2021,10.0
37016,Noord-Brabant,GM1771,Geldrop-Mierlo,boat theft,2018,0.0
37017,Noord-Brabant,GM1771,Geldrop-Mierlo,boat theft,2019,0.0
37018,Noord-Brabant,GM1771,Geldrop-Mierlo,boat theft,2020,0.0
37019,Noord-Brabant,GM1771,Geldrop-Mierlo,boat theft,2021,0.0
60536,Noord-Brabant,GM1771,Geldrop-Mierlo,animal theft,2018,0.0
60537,Noord-Brabant,GM1771,Geldrop-Mierlo,animal theft,2019,0.0
60538,Noord-Brabant,GM1771,Geldrop-Mierlo,animal theft,2020,0.0
60539,Noord-Brabant,GM1771,Geldrop-Mierlo,animal theft,2021,0.0
66416,Noord-Brabant,GM1771,Geldrop-Mierlo,street robbery,2018,5.0
66417,Noord-Brabant,GM1771,Geldrop-Mierlo,street robbery,2019,5.0
66418,Noord-Brabant,GM1771,Geldrop-Mierlo,street robbery,2020,0.0
66419,Noord-Brabant,GM1771,Geldrop-Mierlo,street robbery,2021,0.0
72296,Noord-Brabant,GM1771,Geldrop-Mierlo,pickpocketing,2018,15.0
72297,Noord-Brabant,GM1771,Geldrop-Mierlo,pickpocketing,2019,0.0
72298,Noord-Brabant,GM1771,Geldrop-Mierlo,pickpocketing,2020,0.0
72299,Noord-Brabant,GM1771,Geldrop-Mierlo,pickpocketing,2021,10.0
95816,Noord-Brabant,GM1771,Geldrop-Mierlo,shoplifting,2018,35.0
95817,Noord-Brabant,GM1771,Geldrop-Mierlo,shoplifting,2019,25.0
95818,Noord-Brabant,GM1771,Geldrop-Mierlo,shoplifting,2020,35.0
95819,Noord-Brabant,GM1771,Geldrop-Mierlo,shoplifting,2021,50.0
136976,Noord-Brabant,GM1771,Geldrop-Mierlo,heist,2018,5.0
136977,Noord-Brabant,GM1771,Geldrop-Mierlo,heist,2019,0.0
136978,Noord-Brabant,GM1771,Geldrop-Mierlo,heist,2020,0.0
136979,Noord-Brabant,GM1771,Geldrop-Mierlo,heist,2021,0.0
7628,Noord-Brabant,GM1652,Gemert-Bakel,bike theft,2018,70.0
7629,Noord-Brabant,GM1652,Gemert-Bakel,bike theft,2019,100.0
7630,Noord-Brabant,GM1652,Gemert-Bakel,bike theft,2020,85.0
7631,Noord-Brabant,GM1652,Gemert-Bakel,bike theft,2021,120.0
13508,Noord-Brabant,GM1652,Gemert-Bakel,moped theft,2018,10.0
13509,Noord-Brabant,GM1652,Gemert-Bakel,moped theft,2019,15.0
13510,Noord-Brabant,GM1652,Gemert-Bakel,moped theft,2020,10.0
13511,Noord-Brabant,GM1652,Gemert-Bakel,moped theft,2021,5.0
19388,Noord-Brabant,GM1652,Gemert-Bakel,motorcycle/scooter theft,2018,0.0
19389,Noord-Brabant,GM1652,Gemert-Bakel,motorcycle/scooter theft,2019,0.0
19390,Noord-Brabant,GM1652,Gemert-Bakel,motorcycle/scooter theft,2020,0.0
19391,Noord-Brabant,GM1652,Gemert-Bakel,motorcycle/scooter theft,2021,0.0
25268,Noord-Brabant,GM1652,Gemert-Bakel,car,2018,5.0
25269,Noord-Brabant,GM1652,Gemert-Bakel,car,2019,5.0
25270,Noord-Brabant,GM1652,Gemert-Bakel,car,2020,5.0
25271,Noord-Brabant,GM1652,Gemert-Bakel,car,2021,5.0
37028,Noord-Brabant,GM1652,Gemert-Bakel,boat theft,2018,0.0
37029,Noord-Brabant,GM1652,Gemert-Bakel,boat theft,2019,0.0
37030,Noord-Brabant,GM1652,Gemert-Bakel,boat theft,2020,0.0
37031,Noord-Brabant,GM1652,Gemert-Bakel,boat theft,2021,0.0
60548,Noord-Brabant,GM1652,Gemert-Bakel,animal theft,2018,0.0
60549,Noord-Brabant,GM1652,Gemert-Bakel,animal theft,2019,0.0
60550,Noord-Brabant,GM1652,Gemert-Bakel,animal theft,2020,0.0
60551,Noord-Brabant,GM1652,Gemert-Bakel,animal theft,2021,0.0
66428,Noord-Brabant,GM1652,Gemert-Bakel,street robbery,2018,0.0
66429,Noord-Brabant,GM1652,Gemert-Bakel,street robbery,2019,0.0
66430,Noord-Brabant,GM1652,Gemert-Bakel,street robbery,2020,0.0
66431,Noord-Brabant,GM1652,Gemert-Bakel,street robbery,2021,0.0
72308,Noord-Brabant,GM1652,Gemert-Bakel,pickpocketing,2018,10.0
72309,Noord-Brabant,GM1652,Gemert-Bakel,pickpocketing,2019,5.0
72310,Noord-Brabant,GM1652,Gemert-Bakel,pickpocketing,2020,5.0
72311,Noord-Brabant,GM1652,Gemert-Bakel,pickpocketing,2021,0.0
95828,Noord-Brabant,GM1652,Gemert-Bakel,shoplifting,2018,20.0
95829,Noord-Brabant,GM1652,Gemert-Bakel,shoplifting,2019,25.0
95830,Noord-Brabant,GM1652,Gemert-Bakel,shoplifting,2020,10.0
95831,Noord-Brabant,GM1652,Gemert-Bakel,shoplifting,2021,15.0
136988,Noord-Brabant,GM1652,Gemert-Bakel,heist,2018,0.0
136989,Noord-Brabant,GM1652,Gemert-Bakel,heist,2019,0.0
136990,Noord-Brabant,GM1652,Gemert-Bakel,heist,2020,0.0
136991,Noord-Brabant,GM1652,Gemert-Bakel,heist,2021,0.0
7640,Limburg,GM0907,Gennep,bike theft,2018,35.0
7641,Limburg,GM0907,Gennep,bike theft,2019,20.0
7642,Limburg,GM0907,Gennep,bike theft,2020,35.0
7643,Limburg,GM0907,Gennep,bike theft,2021,35.0
13520,Limburg,GM0907,Gennep,moped theft,2018,0.0
13521,Limburg,GM0907,Gennep,moped theft,2019,5.0
13522,Limburg,GM0907,Gennep,moped theft,2020,5.0
13523,Limburg,GM0907,Gennep,moped theft,2021,5.0
19400,Limburg,GM0907,Gennep,motorcycle/scooter theft,2018,0.0
19401,Limburg,GM0907,Gennep,motorcycle/scooter theft,2019,0.0
19402,Limburg,GM0907,Gennep,motorcycle/scooter theft,2020,0.0
19403,Limburg,GM0907,Gennep,motorcycle/scooter theft,2021,0.0
25280,Limburg,GM0907,Gennep,car,2018,5.0
25281,Limburg,GM0907,Gennep,car,2019,0.0
25282,Limburg,GM0907,Gennep,car,2020,0.0
25283,Limburg,GM0907,Gennep,car,2021,10.0
37040,Limburg,GM0907,Gennep,boat theft,2018,0.0
37041,Limburg,GM0907,Gennep,boat theft,2019,0.0
37042,Limburg,GM0907,Gennep,boat theft,2020,0.0
37043,Limburg,GM0907,Gennep,boat theft,2021,0.0
60560,Limburg,GM0907,Gennep,animal theft,2018,0.0
60561,Limburg,GM0907,Gennep,animal theft,2019,0.0
60562,Limburg,GM0907,Gennep,animal theft,2020,0.0
60563,Limburg,GM0907,Gennep,animal theft,2021,0.0
66440,Limburg,GM0907,Gennep,street robbery,2018,0.0
66441,Limburg,GM0907,Gennep,street robbery,2019,0.0
66442,Limburg,GM0907,Gennep,street robbery,2020,0.0
66443,Limburg,GM0907,Gennep,street robbery,2021,0.0
72320,Limburg,GM0907,Gennep,pickpocketing,2018,0.0
72321,Limburg,GM0907,Gennep,pickpocketing,2019,5.0
72322,Limburg,GM0907,Gennep,pickpocketing,2020,0.0
72323,Limburg,GM0907,Gennep,pickpocketing,2021,5.0
95840,Limburg,GM0907,Gennep,shoplifting,2018,10.0
95841,Limburg,GM0907,Gennep,shoplifting,2019,20.0
95842,Limburg,GM0907,Gennep,shoplifting,2020,15.0
95843,Limburg,GM0907,Gennep,shoplifting,2021,10.0
137000,Limburg,GM0907,Gennep,heist,2018,0.0
137001,Limburg,GM0907,Gennep,heist,2019,0.0
137002,Limburg,GM0907,Gennep,heist,2020,0.0
137003,Limburg,GM0907,Gennep,heist,2021,0.0
7652,Zuid-Holland,GM0689,Giessenlanden,bike theft,2018,10.0
7653,Zuid-Holland,GM0689,Giessenlanden,bike theft,2019,
7654,Zuid-Holland,GM0689,Giessenlanden,bike theft,2020,
7655,Zuid-Holland,GM0689,Giessenlanden,bike theft,2021,
13532,Zuid-Holland,GM0689,Giessenlanden,moped theft,2018,0.0
13533,Zuid-Holland,GM0689,Giessenlanden,moped theft,2019,
13534,Zuid-Holland,GM0689,Giessenlanden,moped theft,2020,
13535,Zuid-Holland,GM0689,Giessenlanden,moped theft,2021,
19412,Zuid-Holland,GM0689,Giessenlanden,motorcycle/scooter theft,2018,0.0
19413,Zuid-Holland,GM0689,Giessenlanden,motorcycle/scooter theft,2019,
19414,Zuid-Holland,GM0689,Giessenlanden,motorcycle/scooter theft,2020,
19415,Zuid-Holland,GM0689,Giessenlanden,motorcycle/scooter theft,2021,
25292,Zuid-Holland,GM0689,Giessenlanden,car,2018,0.0
25293,Zuid-Holland,GM0689,Giessenlanden,car,2019,
25294,Zuid-Holland,GM0689,Giessenlanden,car,2020,
25295,Zuid-Holland,GM0689,Giessenlanden,car,2021,
37052,Zuid-Holland,GM0689,Giessenlanden,boat theft,2018,0.0
37053,Zuid-Holland,GM0689,Giessenlanden,boat theft,2019,
37054,Zuid-Holland,GM0689,Giessenlanden,boat theft,2020,
37055,Zuid-Holland,GM0689,Giessenlanden,boat theft,2021,
60572,Zuid-Holland,GM0689,Giessenlanden,animal theft,2018,0.0
60573,Zuid-Holland,GM0689,Giessenlanden,animal theft,2019,
60574,Zuid-Holland,GM0689,Giessenlanden,animal theft,2020,
60575,Zuid-Holland,GM0689,Giessenlanden,animal theft,2021,
66452,Zuid-Holland,GM0689,Giessenlanden,street robbery,2018,0.0
66453,Zuid-Holland,GM0689,Giessenlanden,street robbery,2019,
66454,Zuid-Holland,GM0689,Giessenlanden,street robbery,2020,
