ID;GebruikVanGeweld;SoortDiefstal;RegioS;Perioden;TotaalGeregistreerdeDiefstallen_1;GeregistreerdeDiefstallenPer1000Inw_3
137996;T001540;CRI1144;GM0081;2018JJ00;;
137997;T001540;CRI1144;GM0081;2019JJ00;;
137998;T001540;CRI1144;GM0081;2020JJ00;;
137999;T001540;CRI1144;GM0081;2021JJ00;;
138008;T001540;CRI1144;GM0546;2018JJ00;10;       .
138009;T001540;CRI1144;GM0546;2019JJ00;5;       .
138010;T001540;CRI1144;GM0546;2020JJ00;5;       .
138011;T001540;CRI1144;GM0546;2021JJ00;5;       .
138020;T001540;CRI1144;GM0547;2018JJ00;0;     0.0
138021;T001540;CRI1144;GM0547;2019JJ00;0;     0.0
138022;T001540;CRI1144;GM0547;2020JJ00;0;     0.0
138023;T001540;CRI1144;GM0547;2021JJ00;0;     0.0
138032;T001540;CRI1144;GM1916;2018JJ00;0;     0.0
138033;T001540;CRI1144;GM1916;2019JJ00;5;       .
138034;T001540;CRI1144;GM1916;2020JJ00;0;     0.0
138035;T001540;CRI1144;GM1916;2021JJ00;5;       .
138044;T001540;CRI1144;GM0995;2018JJ00;10;       .
138045;T001540;CRI1144;GM0995;2019JJ00;10;       .
138046;T001540;CRI1144;GM0995;2020JJ00;10;       .
138047;T001540;CRI1144;GM0995;2021JJ00;5;       .
138056;T001540;CRI1144;GM0082;2018JJ00;;
138057;T001540;CRI1144;GM0082;2019JJ00;;
138058;T001540;CRI1144;GM0082;2020JJ00;;
138059;T001540;CRI1144;GM0082;2021JJ00;;
138068;T001540;CRI1144;GM1640;2018JJ00;0;     0.0
138069;T001540;CRI1144;GM1640;2019JJ00;0;     0.0
138070;T001540;CRI1144;GM1640;2020JJ00;0;     0.0
138071;T001540;CRI1144;GM1640;2021JJ00;0;     0.0
138080;T001540;CRI1144;GM0327;2018JJ00;0;     0.0
138081;T001540;CRI1144;GM0327;2019JJ00;0;     0.0
138082;T001540;CRI1144;GM0327;2020JJ00;0;     0.0
138083;T001540;CRI1144;GM0327;2021JJ00;0;     0.0
138092;T001540;CRI1144;GM0694;2018JJ00;;
138093;T001540;CRI1144;GM0694;2019JJ00;;
138094;T001540;CRI1144;GM0694;2020JJ00;;
138095;T001540;CRI1144;GM0694;2021JJ00;;
138104;T001540;CRI1144;GM0733;2018JJ00;0;     0.0
138105;T001540;CRI1144;GM0733;2019JJ00;;
138106;T001540;CRI1144;GM0733;2020JJ00;;
138107;T001540;CRI1144;GM0733;2021JJ00;;
138116;T001540;CRI1144;GM1705;2018JJ00;5;       .
138117;T001540;CRI1144;GM1705;2019JJ00;0;     0.0
138118;T001540;CRI1144;GM1705;2020JJ00;0;     0.0
138119;T001540;CRI1144;GM1705;2021JJ00;0;     0.0
138128;T001540;CRI1144;GM0553;2018JJ00;0;     0.0
138129;T001540;CRI1144;GM0553;2019JJ00;0;     0.0
138130;T001540;CRI1144;GM0553;2020JJ00;0;     0.0
138131;T001540;CRI1144;GM0553;2021JJ00;0;     0.0
138140;T001540;CRI1144;GM0808;2018JJ00;;
138141;T001540;CRI1144;GM0808;2019JJ00;;
138142;T001540;CRI1144;GM0808;2020JJ00;;
138143;T001540;CRI1144;GM0808;2021JJ00;;
138152;T001540;CRI1144;GM0140;2018JJ00;;
138153;T001540;CRI1144;GM0140;2019JJ00;;
138154;T001540;CRI1144;GM0140;2020JJ00;;
138155;T001540;CRI1144;GM0140;2021JJ00;;
138164;T001540;CRI1144;GM0262;2018JJ00;0;     0.0
138165;T001540;CRI1144;GM0262;2019JJ00;0;     0.0
138166;T001540;CRI1144;GM0262;2020JJ00;0;     0.0
138167;T001540;CRI1144;GM0262;2021JJ00;0;     0.0
138176;T001540;CRI1144;GM0329;2018JJ00;;
138177;T001540;CRI1144;GM0329;2019JJ00;;
138178;T001540;CRI1144;GM0329;2020JJ00;;
138179;T001540;CRI1144;GM0329;2021JJ00;;
138188;T001540;CRI1144;GM0809;2018JJ00;0;     0.0
138189;T001540;CRI1144;GM0809;2019JJ00;0;     0.0
138190;T001540;CRI1144;GM0809;2020JJ00;0;     0.0
138191;T001540;CRI1144;GM0809;2021JJ00;0;     0.0
138200;T001540;CRI1144;GM0331;2018JJ00;0;     0.0
138201;T001540;CRI1144;GM0331;2019JJ00;0;     0.0
138202;T001540;CRI1144;GM0331;2020JJ00;0;     0.0
138203;T001540;CRI1144;GM0331;2021JJ00;0;     0.0
138212;T001540;CRI1144;GM0024;2018JJ00;0;     0.0
138213;T001540;CRI1144;GM0024;2019JJ00;0;     0.0
138214;T001540;CRI1144;GM0024;2020JJ00;0;     0.0
138215;T001540;CRI1144;GM0024;2021JJ00;;
138224;T001540;CRI1144;GM0168;2018JJ00;0;     0.0
138225;T001540;CRI1144;GM0168;2019JJ00;0;     0.0
138226;T001540;CRI1144;GM0168;2020JJ00;0;     0.0
138227;T001540;CRI1144;GM0168;2021JJ00;0;     0.0
138236;T001540;CRI1144;GM0333;2018JJ00;;
138237;T001540;CRI1144;GM0333;2019JJ00;;
138238;T001540;CRI1144;GM0333;2020JJ00;;
138239;T001540;CRI1144;GM0333;2021JJ00;;
138248;T001540;CRI1144;GM1671;2018JJ00;;
138249;T001540;CRI1144;GM1671;2019JJ00;;
138250;T001540;CRI1144;GM1671;2020JJ00;;
138251;T001540;CRI1144;GM1671;2021JJ00;;
138260;T001540;CRI1144;GM0263;2018JJ00;0;     0.0
138261;T001540;CRI1144;GM0263;2019JJ00;0;     0.0
138262;T001540;CRI1144;GM0263;2020JJ00;0;     0.0
138263;T001540;CRI1144;GM0263;2021JJ00;0;     0.0
138272;T001540;CRI1144;GM1641;2018JJ00;0;     0.0
138273;T001540;CRI1144;GM1641;2019JJ00;0;     0.0
138274;T001540;CRI1144;GM1641;2020JJ00;0;     0.0
138275;T001540;CRI1144;GM1641;2021JJ00;0;     0.0
138284;T001540;CRI1144;GM0556;2018JJ00;5;       .
138285;T001540;CRI1144;GM0556;2019JJ00;5;       .
138286;T001540;CRI1144;GM0556;2020JJ00;0;     0.0
138287;T001540;CRI1144;GM0556;2021JJ00;0;     0.0
138296;T001540;CRI1144;GM0935;2018JJ00;10;       .
138297;T001540;CRI1144;GM0935;2019JJ00;10;       .
138298;T001540;CRI1144;GM0935;2020JJ00;5;       .
138299;T001540;CRI1144;GM0935;2021JJ00;0;     0.0
138308;T001540;CRI1144;GM0936;2018JJ00;;
138309;T001540;CRI1144;GM0936;2019JJ00;;
138310;T001540;CRI1144;GM0936;2020JJ00;;
138311;T001540;CRI1144;GM0936;2021JJ00;;
138320;T001540;CRI1144;GM1663;2018JJ00;0;     0.0
138321;T001540;CRI1144;GM1663;2019JJ00;;
138322;T001540;CRI1144;GM1663;2020JJ00;;
138323;T001540;CRI1144;GM1663;2021JJ00;;
138332;T001540;CRI1144;GM0025;2018JJ00;0;     0.0
138333;T001540;CRI1144;GM0025;2019JJ00;;
138334;T001540;CRI1144;GM0025;2020JJ00;;
138335;T001540;CRI1144;GM0025;2021JJ00;;
138344;T001540;CRI1144;GM0420;2018JJ00;0;     0.0
138345;T001540;CRI1144;GM0420;2019JJ00;0;     0.0
138346;T001540;CRI1144;GM0420;2020JJ00;0;     0.0
138347;T001540;CRI1144;GM0420;2021JJ00;0;     0.0
138356;T001540;CRI1144;GM0938;2018JJ00;0;     0.0
138357;T001540;CRI1144;GM0938;2019JJ00;0;     0.0
138358;T001540;CRI1144;GM0938;2020JJ00;0;     0.0
138359;T001540;CRI1144;GM0938;2021JJ00;0;     0.0
138368;T001540;CRI1144;GM1948;2018JJ00;5;       .
138369;T001540;CRI1144;GM1948;2019JJ00;5;       .
138370;T001540;CRI1144;GM1948;2020JJ00;0;     0.0
138371;T001540;CRI1144;GM1948;2021JJ00;0;     0.0
138380;T001540;CRI1144;GM0083;2018JJ00;;
138381;T001540;CRI1144;GM0083;2019JJ00;;
138382;T001540;CRI1144;GM0083;2020JJ00;;
138383;T001540;CRI1144;GM0083;2021JJ00;;
138392;T001540;CRI1144;GM1908;2018JJ00;;
138393;T001540;CRI1144;GM1908;2019JJ00;;
138394;T001540;CRI1144;GM1908;2020JJ00;;
138395;T001540;CRI1144;GM1908;2021JJ00;;
138404;T001540;CRI1144;GM1987;2018JJ00;;
138405;T001540;CRI1144;GM1987;2019JJ00;;
138406;T001540;CRI1144;GM1987;2020JJ00;;
138407;T001540;CRI1144;GM1987;2021JJ00;;
138416;T001540;CRI1144;GM0119;2018JJ00;0;     0.0
138417;T001540;CRI1144;GM0119;2019JJ00;5;       .
138418;T001540;CRI1144;GM0119;2020JJ00;0;     0.0
138419;T001540;CRI1144;GM0119;2021JJ00;0;     0.0
138428;T001540;CRI1144;GM0687;2018JJ00;0;     0.0
138429;T001540;CRI1144;GM0687;2019JJ00;5;       .
138430;T001540;CRI1144;GM0687;2020JJ00;5;       .
138431;T001540;CRI1144;GM0687;2021JJ00;5;       .
138440;T001540;CRI1144;GM0559;2018JJ00;;
138441;T001540;CRI1144;GM0559;2019JJ00;;
138442;T001540;CRI1144;GM0559;2020JJ00;;
138443;T001540;CRI1144;GM0559;2021JJ00;;
138452;T001540;CRI1144;GM1842;2018JJ00;0;     0.0
138453;T001540;CRI1144;GM1842;2019JJ00;0;     0.0
138454;T001540;CRI1144;GM1842;2020JJ00;0;     0.0
138455;T001540;CRI1144;GM1842;2021JJ00;0;     0.0
138464;T001540;CRI1144;GM1731;2018JJ00;0;     0.0
138465;T001540;CRI1144;GM1731;2019JJ00;0;     0.0
138466;T001540;CRI1144;GM1731;2020JJ00;0;     0.0
138467;T001540;CRI1144;GM1731;2021JJ00;0;     0.0
138476;T001540;CRI1144;GM1952;2018JJ00;0;     0.0
138477;T001540;CRI1144;GM1952;2019JJ00;0;     0.0
138478;T001540;CRI1144;GM1952;2020JJ00;0;     0.0
138479;T001540;CRI1144;GM1952;2021JJ00;0;     0.0
138488;T001540;CRI1144;GM0815;2018JJ00;0;     0.0
138489;T001540;CRI1144;GM0815;2019JJ00;0;     0.0
138490;T001540;CRI1144;GM0815;2020JJ00;0;     0.0
138491;T001540;CRI1144;GM0815;2021JJ00;0;     0.0
138500;T001540;CRI1144;GM0265;2018JJ00;;
138501;T001540;CRI1144;GM0265;2019JJ00;;
138502;T001540;CRI1144;GM0265;2020JJ00;;
138503;T001540;CRI1144;GM0265;2021JJ00;;
138512;T001540;CRI1144;GM1709;2018JJ00;0;     0.0
138513;T001540;CRI1144;GM1709;2019JJ00;0;     0.0
138514;T001540;CRI1144;GM1709;2020JJ00;0;     0.0
138515;T001540;CRI1144;GM1709;2021JJ00;0;     0.0
138524;T001540;CRI1144;GM1978;2018JJ00;;
138525;T001540;CRI1144;GM1978;2019JJ00;0;     0.0
138526;T001540;CRI1144;GM1978;2020JJ00;0;     0.0
138527;T001540;CRI1144;GM1978;2021JJ00;0;     0.0
138536;T001540;CRI1144;GM1927;2018JJ00;5;       .
138537;T001540;CRI1144;GM1927;2019JJ00;;
138538;T001540;CRI1144;GM1927;2020JJ00;;
138539;T001540;CRI1144;GM1927;2021JJ00;;
138548;T001540;CRI1144;GM1955;2018JJ00;0;     0.0
138549;T001540;CRI1144;GM1955;2019JJ00;0;     0.0
138550;T001540;CRI1144;GM1955;2020JJ00;0;     0.0
138551;T001540;CRI1144;GM1955;2021JJ00;0;     0.0
138560;T001540;CRI1144;GM0335;2018JJ00;0;     0.0
138561;T001540;CRI1144;GM0335;2019JJ00;0;     0.0
138562;T001540;CRI1144;GM0335;2020JJ00;0;     0.0
138563;T001540;CRI1144;GM0335;2021JJ00;0;     0.0
138572;T001540;CRI1144;GM0944;2018JJ00;0;     0.0
138573;T001540;CRI1144;GM0944;2019JJ00;0;     0.0
138574;T001540;CRI1144;GM0944;2020JJ00;0;     0.0
138575;T001540;CRI1144;GM0944;2021JJ00;0;     0.0
138584;T001540;CRI1144;GM0424;2018JJ00;;
138585;T001540;CRI1144;GM0424;2019JJ00;;
138586;T001540;CRI1144;GM0424;2020JJ00;;
138587;T001540;CRI1144;GM0424;2021JJ00;;
138596;T001540;CRI1144;GM0425;2018JJ00;;
138597;T001540;CRI1144;GM0425;2019JJ00;;
138598;T001540;CRI1144;GM0425;2020JJ00;;
138599;T001540;CRI1144;GM0425;2021JJ00;;
138608;T001540;CRI1144;GM1740;2018JJ00;0;     0.0
138609;T001540;CRI1144;GM1740;2019JJ00;0;     0.0
138610;T001540;CRI1144;GM1740;2020JJ00;0;     0.0
138611;T001540;CRI1144;GM1740;2021JJ00;0;     0.0
138620;T001540;CRI1144;GM0643;2018JJ00;;
138621;T001540;CRI1144;GM0643;2019JJ00;;
138622;T001540;CRI1144;GM0643;2020JJ00;;
138623;T001540;CRI1144;GM0643;2021JJ00;;
138632;T001540;CRI1144;GM0946;2018JJ00;0;     0.0
138633;T001540;CRI1144;GM0946;2019JJ00;0;     0.0
138634;T001540;CRI1144;GM0946;2020JJ00;0;     0.0
138635;T001540;CRI1144;GM0946;2021JJ00;0;     0.0
138644;T001540;CRI1144;GM0304;2018JJ00;0;     0.0
138645;T001540;CRI1144;GM0304;2019JJ00;;
138646;T001540;CRI1144;GM0304;2020JJ00;;
138647;T001540;CRI1144;GM0304;2021JJ00;;
138656;T001540;CRI1144;GM0412;2018JJ00;;
138657;T001540;CRI1144;GM0412;2019JJ00;;
138658;T001540;CRI1144;GM0412;2020JJ00;;
138659;T001540;CRI1144;GM0412;2021JJ00;;
138668;T001540;CRI1144;GM0356;2018JJ00;0;     0.0
138669;T001540;CRI1144;GM0356;2019JJ00;0;     0.0
138670;T001540;CRI1144;GM0356;2020JJ00;5;       .
138671;T001540;CRI1144;GM0356;2021JJ00;5;       .
138680;T001540;CRI1144;GM0569;2018JJ00;0;     0.0
138681;T001540;CRI1144;GM0569;2019JJ00;0;     0.0
138682;T001540;CRI1144;GM0569;2020JJ00;0;     0.0
138683;T001540;CRI1144;GM0569;2021JJ00;0;     0.0
138692;T001540;CRI1144;GM0571;2018JJ00;;
138693;T001540;CRI1144;GM0571;2019JJ00;;
138694;T001540;CRI1144;GM0571;2020JJ00;;
138695;T001540;CRI1144;GM0571;2021JJ00;;
138704;T001540;CRI1144;GM0104;2018JJ00;;
138705;T001540;CRI1144;GM0104;2019JJ00;;
138706;T001540;CRI1144;GM0104;2020JJ00;;
138707;T001540;CRI1144;GM0104;2021JJ00;;
138716;T001540;CRI1144;GM0267;2018JJ00;5;       .
138717;T001540;CRI1144;GM0267;2019JJ00;0;     0.0
138718;T001540;CRI1144;GM0267;2020JJ00;0;     0.0
138719;T001540;CRI1144;GM0267;2021JJ00;0;     0.0
138728;T001540;CRI1144;GM0268;2018JJ00;15;       .
138729;T001540;CRI1144;GM0268;2019JJ00;10;       .
138730;T001540;CRI1144;GM0268;2020JJ00;5;       .
138731;T001540;CRI1144;GM0268;2021JJ00;5;       .
138740;T001540;CRI1144;GM1930;2018JJ00;5;       .
138741;T001540;CRI1144;GM1930;2019JJ00;10;       .
138742;T001540;CRI1144;GM1930;2020JJ00;15;       .
138743;T001540;CRI1144;GM1930;2021JJ00;5;       .
138752;T001540;CRI1144;GM1970;2018JJ00;;
138753;T001540;CRI1144;GM1970;2019JJ00;0;     0.0
138754;T001540;CRI1144;GM1970;2020JJ00;0;     0.0
138755;T001540;CRI1144;GM1970;2021JJ00;0;     0.0
138764;T001540;CRI1144;GM1695;2018JJ00;0;     0.0
138765;T001540;CRI1144;GM1695;2019JJ00;0;     0.0
138766;T001540;CRI1144;GM1695;2020JJ00;0;     0.0
138767;T001540;CRI1144;GM1695;2021JJ00;0;     0.0
138776;T001540;CRI1144;GM1699;2018JJ00;0;     0.0
138777;T001540;CRI1144;GM1699;2019JJ00;0;     0.0
138778;T001540;CRI1144;GM1699;2020JJ00;0;     0.0
138779;T001540;CRI1144;GM1699;2021JJ00;0;     0.0
138788;T001540;CRI1144;GM0171;2018JJ00;0;     0.0
138789;T001540;CRI1144;GM0171;2019JJ00;0;     0.0
138790;T001540;CRI1144;GM0171;2020JJ00;0;     0.0
138791;T001540;CRI1144;GM0171;2021JJ00;0;     0.0
138800;T001540;CRI1144;GM0575;2018JJ00;0;     0.0
138801;T001540;CRI1144;GM0575;2019JJ00;5;       .
138802;T001540;CRI1144;GM0575;2020JJ00;0;     0.0
138803;T001540;CRI1144;GM0575;2021JJ00;0;     0.0
138812;T001540;CRI1144;GM0576;2018JJ00;0;     0.0
138813;T001540;CRI1144;GM0576;2019JJ00;;
138814;T001540;CRI1144;GM0576;2020JJ00;;
138815;T001540;CRI1144;GM0576;2021JJ00;;
138824;T001540;CRI1144;GM0820;2018JJ00;0;     0.0
138825;T001540;CRI1144;GM0820;2019JJ00;0;     0.0
138826;T001540;CRI1144;GM0820;2020JJ00;0;     0.0
138827;T001540;CRI1144;GM0820;2021JJ00;0;     0.0
138836;T001540;CRI1144;GM0302;2018JJ00;0;     0.0
138837;T001540;CRI1144;GM0302;2019JJ00;0;     0.0
138838;T001540;CRI1144;GM0302;2020JJ00;0;     0.0
138839;T001540;CRI1144;GM0302;2021JJ00;0;     0.0
138848;T001540;CRI1144;GM0951;2018JJ00;0;     0.0
138849;T001540;CRI1144;GM0951;2019JJ00;;
138850;T001540;CRI1144;GM0951;2020JJ00;;
138851;T001540;CRI1144;GM0951;2021JJ00;;
138860;T001540;CRI1144;GM0579;2018JJ00;0;     0.0
138861;T001540;CRI1144;GM0579;2019JJ00;0;     0.0
138862;T001540;CRI1144;GM0579;2020JJ00;0;     0.0
138863;T001540;CRI1144;GM0579;2021JJ00;0;     0.0
138872;T001540;CRI1144;GM0823;2018JJ00;0;     0.0
138873;T001540;CRI1144;GM0823;2019JJ00;0;     0.0
138874;T001540;CRI1144;GM0823;2020JJ00;0;     0.0
138875;T001540;CRI1144;GM0823;2021JJ00;0;     0.0
138884;T001540;CRI1144;GM0824;2018JJ00;0;     0.0
138885;T001540;CRI1144;GM0824;2019JJ00;0;     0.0
138886;T001540;CRI1144;GM0824;2020JJ00;0;     0.0
138887;T001540;CRI1144;GM0824;2021JJ00;0;     0.0
138896;T001540;CRI1144;GM1895;2018JJ00;0;     0.0
138897;T001540;CRI1144;GM1895;2019JJ00;0;     0.0
138898;T001540;CRI1144;GM1895;2020JJ00;0;     0.0
138899;T001540;CRI1144;GM1895;2021JJ00;0;     0.0
138908;T001540;CRI1144;GM0269;2018JJ00;0;     0.0
138909;T001540;CRI1144;GM0269;2019JJ00;0;     0.0
138910;T001540;CRI1144;GM0269;2020JJ00;0;     0.0
138911;T001540;CRI1144;GM0269;2021JJ00;0;     0.0
138920;T001540;CRI1144;GM0173;2018JJ00;0;     0.0
138921;T001540;CRI1144;GM0173;2019JJ00;0;     0.0
138922;T001540;CRI1144;GM0173;2020JJ00;0;     0.0
138923;T001540;CRI1144;GM0173;2021JJ00;0;     0.0
138932;T001540;CRI1144;GM1773;2018JJ00;0;     0.0
138933;T001540;CRI1144;GM1773;2019JJ00;0;     0.0
138934;T001540;CRI1144;GM1773;2020JJ00;0;     0.0
138935;T001540;CRI1144;GM1773;2021JJ00;0;     0.0
138944;T001540;CRI1144;GM0175;2018JJ00;0;     0.0
138945;T001540;CRI1144;GM0175;2019JJ00;0;     0.0
138946;T001540;CRI1144;GM0175;2020JJ00;0;     0.0
138947;T001540;CRI1144;GM0175;2021JJ00;0;     0.0
138956;T001540;CRI1144;GM0881;2018JJ00;0;     0.0
138957;T001540;CRI1144;GM0881;2019JJ00;;
138958;T001540;CRI1144;GM0881;2020JJ00;;
138959;T001540;CRI1144;GM0881;2021JJ00;;
138968;T001540;CRI1144;GM1586;2018JJ00;0;     0.0
138969;T001540;CRI1144;GM1586;2019JJ00;0;     0.0
138970;T001540;CRI1144;GM1586;2020JJ00;0;     0.0
138971;T001540;CRI1144;GM1586;2021JJ00;0;     0.0
138980;T001540;CRI1144;GM0826;2018JJ00;5;       .
138981;T001540;CRI1144;GM0826;2019JJ00;0;     0.0
138982;T001540;CRI1144;GM0826;2020JJ00;0;     0.0
138983;T001540;CRI1144;GM0826;2021JJ00;5;       .
138992;T001540;CRI1144;GM0580;2018JJ00;;
138993;T001540;CRI1144;GM0580;2019JJ00;;
138994;T001540;CRI1144;GM0580;2020JJ00;;
138995;T001540;CRI1144;GM0580;2021JJ00;;
139004;T001540;CRI1144;GM0085;2018JJ00;0;     0.0
139005;T001540;CRI1144;GM0085;2019JJ00;0;     0.0
139006;T001540;CRI1144;GM0085;2020JJ00;0;     0.0
139007;T001540;CRI1144;GM0085;2021JJ00;0;     0.0
139016;T001540;CRI1144;GM0431;2018JJ00;0;     0.0
139017;T001540;CRI1144;GM0431;2019JJ00;0;     0.0
139018;T001540;CRI1144;GM0431;2020JJ00;0;     0.0
139019;T001540;CRI1144;GM0431;2021JJ00;0;     0.0
139028;T001540;CRI1144;GM0432;2018JJ00;0;     0.0
139029;T001540;CRI1144;GM0432;2019JJ00;0;     0.0
139030;T001540;CRI1144;GM0432;2020JJ00;5;       .
139031;T001540;CRI1144;GM0432;2021JJ00;0;     0.0
139040;T001540;CRI1144;GM0086;2018JJ00;0;     0.0
139041;T001540;CRI1144;GM0086;2019JJ00;0;     0.0
139042;T001540;CRI1144;GM0086;2020JJ00;0;     0.0
139043;T001540;CRI1144;GM0086;2021JJ00;0;     0.0
139052;T001540;CRI1144;GM0828;2018JJ00;5;       .
139053;T001540;CRI1144;GM0828;2019JJ00;10;       .
139054;T001540;CRI1144;GM0828;2020JJ00;5;       .
139055;T001540;CRI1144;GM0828;2021JJ00;0;     0.0
139064;T001540;CRI1144;GM0584;2018JJ00;0;     0.0
139065;T001540;CRI1144;GM0584;2019JJ00;;
139066;T001540;CRI1144;GM0584;2020JJ00;;
139067;T001540;CRI1144;GM0584;2021JJ00;;
139076;T001540;CRI1144;GM1509;2018JJ00;0;     0.0
139077;T001540;CRI1144;GM1509;2019JJ00;0;     0.0
139078;T001540;CRI1144;GM1509;2020JJ00;0;     0.0
139079;T001540;CRI1144;GM1509;2021JJ00;0;     0.0
139088;T001540;CRI1144;GM0437;2018JJ00;5;       .
139089;T001540;CRI1144;GM0437;2019JJ00;5;       .
139090;T001540;CRI1144;GM0437;2020JJ00;5;       .
139091;T001540;CRI1144;GM0437;2021JJ00;0;     0.0
139100;T001540;CRI1144;GM0644;2018JJ00;;
139101;T001540;CRI1144;GM0644;2019JJ00;;
139102;T001540;CRI1144;GM0644;2020JJ00;;
139103;T001540;CRI1144;GM0644;2021JJ00;;
139112;T001540;CRI1144;GM0589;2018JJ00;0;     0.0
139113;T001540;CRI1144;GM0589;2019JJ00;0;     0.0
139114;T001540;CRI1144;GM0589;2020JJ00;0;     0.0
139115;T001540;CRI1144;GM0589;2021JJ00;0;     0.0
139124;T001540;CRI1144;GM1734;2018JJ00;0;     0.0
139125;T001540;CRI1144;GM1734;2019JJ00;0;     0.0
139126;T001540;CRI1144;GM1734;2020JJ00;0;     0.0
139127;T001540;CRI1144;GM1734;2021JJ00;0;     0.0
139136;T001540;CRI1144;GM0590;2018JJ00;0;     0.0
139137;T001540;CRI1144;GM0590;2019JJ00;0;     0.0
139138;T001540;CRI1144;GM0590;2020JJ00;0;     0.0
139139;T001540;CRI1144;GM0590;2021JJ00;0;     0.0
139148;T001540;CRI1144;GM1894;2018JJ00;5;       .
139149;T001540;CRI1144;GM1894;2019JJ00;0;     0.0
139150;T001540;CRI1144;GM1894;2020JJ00;0;     0.0
139151;T001540;CRI1144;GM1894;2021JJ00;0;     0.0
139160;T001540;CRI1144;GM0765;2018JJ00;0;     0.0
139161;T001540;CRI1144;GM0765;2019JJ00;0;     0.0
139162;T001540;CRI1144;GM0765;2020JJ00;0;     0.0
139163;T001540;CRI1144;GM0765;2021JJ00;0;     0.0
139172;T001540;CRI1144;GM1926;2018JJ00;0;     0.0
139173;T001540;CRI1144;GM1926;2019JJ00;0;     0.0
139174;T001540;CRI1144;GM1926;2020JJ00;0;     0.0
139175;T001540;CRI1144;GM1926;2021JJ00;0;     0.0
139184;T001540;CRI1144;GM0439;2018JJ00;10;       .
139185;T001540;CRI1144;GM0439;2019JJ00;10;       .
139186;T001540;CRI1144;GM0439;2020JJ00;5;       .
139187;T001540;CRI1144;GM0439;2021JJ00;5;       .
139196;T001540;CRI1144;GM0273;2018JJ00;0;     0.0
139197;T001540;CRI1144;GM0273;2019JJ00;0;     0.0
139198;T001540;CRI1144;GM0273;2020JJ00;0;     0.0
139199;T001540;CRI1144;GM0273;2021JJ00;0;     0.0
139208;T001540;CRI1144;GM0177;2018JJ00;0;     0.0
139209;T001540;CRI1144;GM0177;2019JJ00;5;       .
139210;T001540;CRI1144;GM0177;2020JJ00;0;     0.0
139211;T001540;CRI1144;GM0177;2021JJ00;0;     0.0
139220;T001540;CRI1144;GM0595;2018JJ00;;
139221;T001540;CRI1144;GM0595;2019JJ00;;
139222;T001540;CRI1144;GM0595;2020JJ00;;
139223;T001540;CRI1144;GM0595;2021JJ00;;
139232;T001540;CRI1144;GM0703;2018JJ00;0;     0.0
139233;T001540;CRI1144;GM0703;2019JJ00;0;     0.0
139234;T001540;CRI1144;GM0703;2020JJ00;0;     0.0
139235;T001540;CRI1144;GM0703;2021JJ00;0;     0.0
139244;T001540;CRI1144;GM0274;2018JJ00;0;     0.0
139245;T001540;CRI1144;GM0274;2019JJ00;0;     0.0
139246;T001540;CRI1144;GM0274;2020JJ00;0;     0.0
139247;T001540;CRI1144;GM0274;2021JJ00;0;     0.0
139256;T001540;CRI1144;GM0339;2018JJ00;0;     0.0
139257;T001540;CRI1144;GM0339;2019JJ00;0;     0.0
139258;T001540;CRI1144;GM0339;2020JJ00;0;     0.0
139259;T001540;CRI1144;GM0339;2021JJ00;0;     0.0
139268;T001540;CRI1144;GM1667;2018JJ00;0;     0.0
139269;T001540;CRI1144;GM1667;2019JJ00;0;     0.0
139270;T001540;CRI1144;GM1667;2020JJ00;0;     0.0
139271;T001540;CRI1144;GM1667;2021JJ00;0;     0.0
139280;T001540;CRI1144;GM0275;2018JJ00;0;     0.0
139281;T001540;CRI1144;GM0275;2019JJ00;0;     0.0
139282;T001540;CRI1144;GM0275;2020JJ00;5;       .
139283;T001540;CRI1144;GM0275;2021JJ00;5;       .
139292;T001540;CRI1144;GM0340;2018JJ00;0;     0.0
139293;T001540;CRI1144;GM0340;2019JJ00;0;     0.0
139294;T001540;CRI1144;GM0340;2020JJ00;0;     0.0
139295;T001540;CRI1144;GM0340;2021JJ00;0;     0.0
139304;T001540;CRI1144;GM0597;2018JJ00;10;       .
139305;T001540;CRI1144;GM0597;2019JJ00;10;       .
139306;T001540;CRI1144;GM0597;2020JJ00;0;     0.0
139307;T001540;CRI1144;GM0597;2021JJ00;5;       .
139316;T001540;CRI1144;GM0196;2018JJ00;;
139317;T001540;CRI1144;GM0196;2019JJ00;;
139318;T001540;CRI1144;GM0196;2020JJ00;;
139319;T001540;CRI1144;GM0196;2021JJ00;;
139328;T001540;CRI1144;GM1672;2018JJ00;;
139329;T001540;CRI1144;GM1672;2019JJ00;;
139330;T001540;CRI1144;GM1672;2020JJ00;;
139331;T001540;CRI1144;GM1672;2021JJ00;;
139340;T001540;CRI1144;GM1742;2018JJ00;0;     0.0
139341;T001540;CRI1144;GM1742;2019JJ00;0;     0.0
139342;T001540;CRI1144;GM1742;2020JJ00;0;     0.0
139343;T001540;CRI1144;GM1742;2021JJ00;0;     0.0
139352;T001540;CRI1144;GM0603;2018JJ00;5;       .
139353;T001540;CRI1144;GM0603;2019JJ00;5;       .
139354;T001540;CRI1144;GM0603;2020JJ00;5;       .
139355;T001540;CRI1144;GM0603;2021JJ00;0;     0.0
139364;T001540;CRI1144;GM1669;2018JJ00;0;     0.0
139365;T001540;CRI1144;GM1669;2019JJ00;0;     0.0
139366;T001540;CRI1144;GM1669;2020JJ00;0;     0.0
